"CODE","YEAR","MONTH","DAY","DUMMY","DATE","DIVELOCATION","BROAD LOCATION","DAYS","NO OF DIVES","VIZ","CURRENT","WIND","WEATHER","TEMP","SEA COND.","DIVER NUMBERS","REBREATHER","COUNT","LATITUDE","LONGITUDE","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC","DATASET","OWNER"
"D0852",2005,6,14,NA,"06/14","NORTH","Protea_pinnacles",1,1,"25m","1","8SW","perfect","23",NA,"10/10/9/8",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0855",2005,6,17,NA,"06/17","NORTH","Protea_pinnacles",1,1,"7m","1","15NE","sunny+cool","22","choppy","10/10/6/10",NA,106,-30.8249,30.4884,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0856",2005,6,18,NA,"06/18","NORTH","Protea_pinnacles",1,1,NA,NA,NA,NA,NA,NA,NA,NA,106,-30.8249,30.4884,"RAGGIE",2,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0858",2005,6,19,NA,"06/19","NORTH","Protea_pinnacles",1,1,"15m","0.5","18SW","sunny+cold","21","swells","8/9/10/10",NA,106,-30.8249,30.4884,"RAGGIE",3,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0861",2005,6,21,NA,"06/21","NORTH","Protea_pinnacles",1,1,"20m","1","12SW","rain","21","swells","7/10/5",NA,106,-30.8249,30.4884,"RAGGIE",10,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0862",2005,6,22,NA,"06/22","SOUTH","Protea_pinnacles",1,1,"25m","0.2","0","rain, clear later","21",NA,"10/7/10/6",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0864",2005,6,23,NA,"06/23","NORTH","Protea_pinnacles",1,1,"15m","0","20NE","sunny+cold","21","swells, later choppy","10/9/9/9",NA,106,-30.8249,30.4884,"RAGGIE",25,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0866",2005,6,24,NA,"06/24","NORTH","Protea_pinnacles",1,1,"15m","2.5","0","perfect",NA,"flat","6/9/10",NA,106,-30.8249,30.4884,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0869",2005,6,26,NA,"06/26","SOUTH","Protea_pinnacles",1,1,"25m","1.5","0","overcast+warm","22",NA,"6/7/4",NA,91,-30.8434,30.4771,"SANDSHARK",4,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D0871",2005,6,27,NA,"06/27","NORTH","Protea_pinnacles",1,1,"25m","0.8","25SW","overcast+cold","22","rough","9/9/9/6",NA,106,-30.8249,30.4884,"RAGGIE",15,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0873",2005,6,28,NA,"06/28","NORTH","Protea_pinnacles",1,1,"25m","0.5","20SW","overcast+cold","21","swells","10/7/3",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0873",2005,6,28,NA,"06/28","NORTH","Protea_pinnacles",1,1,"25m","0.5","20SW","overcast+cold","21","swells","10/7/3",NA,106,-30.8249,30.4884,"RAGGIE",15,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0875",2005,6,29,NA,"06/29","NORTH","Protea_pinnacles",1,1,"25m","0.5-1.2","15NE","sunny+cold","22","swells,rough","9/9/9/9/10/10/9",NA,106,-30.8249,30.4884,"RAGGIE",5,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0877",2005,6,30,NA,"06/30","NORTH","Protea_pinnacles",1,1,"12m","1.5",NA,"partly cloudy+hot","22","choppy","11/5/10/10/4",NA,106,-30.8249,30.4884,"RAGGIE",9,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0878",2005,7,1,NA,"07/01","SOUTH","Protea_pinnacles",1,1,"15m","1.5","25SW","sunny+cool","22","very rough","10",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0879",2005,7,2,NA,"07/02","NORTH","Protea_pinnacles",1,1,"20m","1.5","25SW","sunny+cool","23","choppy","8/6/8",NA,106,-30.8249,30.4884,"RAGGIE",3,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0881",2005,7,3,NA,"07/03","SOUTH","Protea_pinnacles",1,1,"20m","1","10SW","overcast+rain","22","swells","5",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0881",2005,7,3,NA,"07/03","SOUTH","Protea_pinnacles",1,1,"20m","1","10SW","overcast+rain","22","swells","5",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D0884",2005,7,6,NA,"07/06","SOUTH","Protea_pinnacles",1,1,"15m","0.3","5NE","sunny+cold","22-19","swells","5",NA,91,-30.8434,30.4771,"RAGGIE",300,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0884",2005,7,6,NA,"07/06","SOUTH","Protea_pinnacles",1,1,"15m","0.3","5NE","sunny+cold","22-19","swells","5",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D0885",2005,7,7,NA,"07/07","NORTH","Protea_pinnacles",1,1,"15m","0","15NE","sunny+cold","22-18","flat","8/10/10/8",NA,106,-30.8249,30.4884,"RAGGIE",80,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0886",2005,7,8,NA,"07/08","NORTH","Protea_pinnacles",1,1,"12m","0.3","10SW","sunny+cold","19","flat","5/10",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0886",2005,7,8,NA,"07/08","NORTH","Protea_pinnacles",1,1,"12m","0.3","10SW","sunny+cold","19","flat","5/10",NA,106,-30.8249,30.4884,"RAGGIE",50,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0886",2005,7,8,NA,"07/08","NORTH","Protea_pinnacles",1,1,"12m","0.3","10SW","sunny+cold","19","flat","5/10",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D0887",2005,7,9,NA,"07/09","NORTH","Protea_pinnacles",1,1,"12m","1.5","8SW","sunny","18-22","flat","9/3/3",NA,106,-30.8249,30.4884,"RAGGIE",50,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0889",2005,7,10,NA,"07/10","NORTH","Protea_pinnacles",1,1,"15m","2","0","perfect","19",NA,"10/11/10",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0889",2005,7,10,NA,"07/10","NORTH","Protea_pinnacles",1,1,"15m","2","0","perfect","19",NA,"10/11/10",NA,106,-30.8249,30.4884,"RAGGIE",80,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0891",2005,7,11,NA,"07/11","NORTH","Protea_pinnacles",1,1,"25m","2","8SW","perfect","22","flat","5/4/7/4",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0892",2005,7,12,NA,"07/12","NORTH","Protea_pinnacles",1,1,"25m","0.5","8NE","perfect","22","small swells","10/6/10/11/10",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0892",2005,7,12,NA,"07/12","NORTH","Protea_pinnacles",1,1,"25m","0.5","8NE","perfect","22","small swells","10/6/10/11/10",NA,106,-30.8249,30.4884,"RAGGIE",25,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0893",2005,7,13,NA,"07/13","SOUTH","Protea_pinnacles",1,1,"25m","0","8SW","perfect","22","swells","10/10",NA,91,-30.8434,30.4771,"RAGGIE",50,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0895",2005,7,14,NA,"07/14","NORTH","Protea_pinnacles",1,1,"30m","0","8NE","perfect","22","flat","4",NA,106,-30.8249,30.4884,"RAGGIE",100,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0896",2005,7,15,NA,"07/15","NORTH","Protea_pinnacles",1,1,"20m","0","15SW","sunny+cold","22","swells","2",NA,106,-30.8249,30.4884,"RAGGIE",100,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0897",2005,7,16,NA,"07/16","NORTH","Protea_pinnacles",1,1,"20m","0","8SW","sunny+cool","19-22","flat","10/4",NA,106,-30.8249,30.4884,"RAGGIE",40,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0899",2005,7,17,NA,"07/17","NORTH","Protea_pinnacles",1,1,"20m","0","15NE","suny+cool","19-22","choppy","10/3",NA,106,-30.8249,30.4884,"RAGGIE",150,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0900",2005,7,18,NA,"07/18","NORTH","Protea_pinnacles",1,1,"20m","0.5","12NE","sunny+cool","20","choppy","5",NA,106,-30.8249,30.4884,"RAGGIE",80,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0905",2005,7,23,NA,"07/23","NORTH","Protea_pinnacles",1,1,"6m","1","10NE","sunny+cool","21","swells","8",NA,106,-30.8249,30.4884,"SHH",2,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D0905",2005,7,23,NA,"07/23","NORTH","Protea_pinnacles",1,1,"6m","1","10NE","sunny+cool","21","swells","8",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0909",2005,7,27,NA,"07/27","NORTH","Protea_pinnacles",1,1,"25m","0",NA,"sunny+cool",NA,NA,"8/3",NA,106,-30.8249,30.4884,"RAGGIE",400,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0910",2005,7,28,NA,"07/28","NORTH","Protea_pinnacles",1,1,"25m","0",NA,"sunny+cool",NA,NA,"10/5",NA,106,-30.8249,30.4884,"RAGGIE",400,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0912",2005,7,30,NA,"07/30","NORTH","Protea_pinnacles",1,1,"4m","1","15SW","sunny+cool","21",NA,"9/5",NA,106,-30.8249,30.4884,"RAGGIE",40,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0913",2005,7,31,NA,"07/31","NORTH","Protea_pinnacles",1,1,"15m","1","5SW","overcast+rain+wind","21","flat","7/3",NA,106,-30.8249,30.4884,"RAGGIE",12,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0914",2005,8,1,NA,"08/01","NORTH","Protea_pinnacles",1,1,"20m","1","25NE","sunny+cool","21","rough","8/6",NA,106,-30.8249,30.4884,"RAGGIE",15,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0917",2005,8,4,NA,"08/04","NORTH","Protea_pinnacles",1,1,"20m","0.8","28NE","partly cloudy+cool","21","rough","2",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0919",2005,8,5,NA,"08/05","NORTH","Protea_pinnacles",1,1,"12m","0","28SW","sunny+warm","21","rough","2",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0921",2005,8,6,NA,"08/06","SOUTH","Protea_pinnacles",1,1,"8m","1.5","25SW","sunny+warm",NA,"rough","7",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0921",2005,8,6,NA,"08/06","SOUTH","Protea_pinnacles",1,1,"8m","1.5","25SW","sunny+warm",NA,"rough","7",NA,91,-30.8434,30.4771,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D0922",2005,8,7,NA,"08/07","SOUTH","Protea_pinnacles",1,1,"20m","0.8","15NE",NA,"20","swells","10/10/10/10/10",NA,91,-30.8434,30.4771,"SANDSHARK",1,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D0922",2005,8,7,NA,"08/07","SOUTH","Protea_pinnacles",1,1,"20m","0.8","15NE",NA,"20","swells","10/10/10/10/10",NA,91,-30.8434,30.4771,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0924",2005,8,8,NA,"08/08","SOUTH","Protea_pinnacles",1,1,"15m","0.7","20-30SW","sunny+cold","19","choppy","10/10",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0924",2005,8,8,NA,"08/08","SOUTH","Protea_pinnacles",1,1,"15m","0.7","20-30SW","sunny+cold","19","choppy","10/10",NA,91,-30.8434,30.4771,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0925",2005,8,9,NA,"08/09","NORTH","Protea_pinnacles",1,1,"15m","0.7","15SW","cloudy+rain+cold","19","unsettled","10/3",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0927",2005,8,11,NA,"08/11","NORTH","Protea_pinnacles",1,1,"25m","1","0","sunny+warm","21",NA,"4/5",NA,106,-30.8249,30.4884,"RAGGIE",10,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0930",2005,8,13,NA,"08/13","SOUTH","Protea_pinnacles",1,1,"25m","1","30SW","sunny+cold",NA,"rough","5",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",5,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0930",2005,8,13,NA,"08/13","SOUTH","Protea_pinnacles",1,1,"25m","1","30SW","sunny+cold",NA,"rough","5",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D0931",2005,8,14,NA,"08/14","SOUTH","Protea_pinnacles",1,1,"12m","1","25NE","sunny+cold",NA,"choppy","9",NA,91,-30.8434,30.4771,"SHH",40,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D0931",2005,8,14,NA,"08/14","SOUTH","Protea_pinnacles",1,1,"12m","1","25NE","sunny+cold",NA,"choppy","9",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0933",2005,8,16,NA,"08/16","NORTH","Protea_pinnacles",1,1,"15m","0","8SW-15NE","cloudy+cold","22","swells,rough","3/6/4",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0933",2005,8,16,NA,"08/16","NORTH","Protea_pinnacles",1,1,"15m","0","8SW-15NE","cloudy+cold","22","swells,rough","3/6/4",NA,106,-30.8249,30.4884,"RAGGIE",12,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0935",2005,8,18,NA,"08/18","NORTH","Protea_pinnacles",1,1,"20m","0.7 rev","30SW","sunny+cold","21","rough","5",NA,106,-30.8249,30.4884,"RAGGIE",15,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0936",2005,8,19,NA,"08/19","NORTH","Protea_pinnacles",1,1,"15m","0.2","32NE","sunny+cool","20-22","rough","4/4",NA,106,-30.8249,30.4884,"RAGGIE",25,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0938",2005,8,20,NA,"08/20","NORTH","Protea_pinnacles",1,1,"20m","0","30SW","sunny+warm","20","rough","7",NA,106,-30.8249,30.4884,"RAGGIE",25,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0938",2005,8,20,NA,"08/20","NORTH","Protea_pinnacles",1,1,"20m","0","30SW","sunny+warm","20","rough","7",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D0939",2005,8,21,NA,"08/21","NORTH","Protea_pinnacles",1,1,"20m","0","0","rainy","20","swells","9/9",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0939",2005,8,21,NA,"08/21","NORTH","Protea_pinnacles",1,1,"20m","0","0","rainy","20","swells","9/9",NA,106,-30.8249,30.4884,"RAGGIE",50,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0939",2005,8,21,NA,"08/21","NORTH","Protea_pinnacles",1,1,"20m","0","0","rainy","20","swells","9/9",NA,106,-30.8249,30.4884,"BLACKTIP",5,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D0941",2005,8,23,NA,"08/23","NORTH","Protea_pinnacles",1,1,"3m","0.2","5SW","sunny+warm","21","smooth","10",NA,106,-30.8249,30.4884,"RAGGIE",2,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0942",2005,8,24,NA,"08/24","NORTH","Protea_pinnacles",1,1,"30m","1","12NE","sunny+warm","21","calm","7",NA,106,-30.8249,30.4884,"RAGGIE",4,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0944",2005,8,26,NA,"08/26","NORTH","Protea_pinnacles",1,1,"12m","0.5","15NE","sunny+warm","21","calm","8/8",NA,106,-30.8249,30.4884,"RAGGIE",4,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0956",2005,9,6,NA,"09/06","NORTH","Protea_pinnacles",1,1,NA,NA,NA,NA,NA,NA,NA,NA,106,-30.8249,30.4884,"RAGGIE",2,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0958",2005,9,8,NA,"09/08","NORTH","Protea_pinnacles",1,1,"20m","1","20NE","sunny+cool","21","choppy",NA,NA,106,-30.8249,30.4884,"RAGGIE",4,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0960",2005,9,10,NA,"09/10","NORTH","Protea_pinnacles",1,1,"25m","1","10SW","sunny+warm","19-21","flat","8/5/6",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0960",2005,9,10,NA,"09/10","NORTH","Protea_pinnacles",1,1,"25m","1","10SW","sunny+warm","19-21","flat","8/5/6",NA,106,-30.8249,30.4884,"RAGGIE",6,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0960",2005,9,10,NA,"09/10","NORTH","Protea_pinnacles",1,1,"25m","1","10SW","sunny+warm","19-21","flat","8/5/6",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D0966",2005,9,17,NA,"09/17","SOUTH","Protea_pinnacles",1,1,"5-20m","0","0","sunny+warm","19-21","flat","3/3/3",NA,91,-30.8434,30.4771,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D0966",2005,9,17,NA,"09/17","SOUTH","Protea_pinnacles",1,1,"5-20m","0","0","sunny+warm","19-21","flat","3/3/3",NA,91,-30.8434,30.4771,"SANDSHARK",1,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D0966",2005,9,17,NA,"09/17","SOUTH","Protea_pinnacles",1,1,"5-20m","0","0","sunny+warm","19-21","flat","3/3/3",NA,91,-30.8434,30.4771,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0966",2005,9,17,NA,"09/17","SOUTH","Protea_pinnacles",1,1,"5-20m","0","0","sunny+warm","19-21","flat","3/3/3",NA,91,-30.8434,30.4771,"BLACKTIP",6,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D0966",2005,9,17,NA,"09/17","SOUTH","Protea_pinnacles",1,1,"5-20m","0","0","sunny+warm","19-21","flat","3/3/3",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D0968",2005,9,18,NA,"09/18","SOUTH","Protea_pinnacles",1,1,"8m","0.1 rev","10SW","sunny+warm","20","calm","5",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D0968",2005,9,18,NA,"09/18","SOUTH","Protea_pinnacles",1,1,"8m","0.1 rev","10SW","sunny+warm","20","calm","5",NA,91,-30.8434,30.4771,"RAGGIE",10,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0968",2005,9,18,NA,"09/18","SOUTH","Protea_pinnacles",1,1,"8m","0.1 rev","10SW","sunny+warm","20","calm","5",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D0971",2005,9,20,NA,"09/20","NORTH","Protea_pinnacles",1,1,"15m","0.3","0","overcast","20","calm","7/5/5",NA,106,-30.8249,30.4884,"RAGGIE",15,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0974",2005,9,22,NA,"09/22","SOUTH","Protea_pinnacles",1,1,"15m","0.8","0","overcast","20","calm","4/2",NA,91,-30.8434,30.4771,"RAGGIE",30,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0977",2005,9,24,NA,"09/24","SOUTH","Protea_pinnacles",1,1,"15m","0","10NE","sunny+hot","20","calm","1",NA,91,-30.8434,30.4771,"RAGGIE",15,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0981",2005,9,29,NA,"09/29","NORTH","Protea_pinnacles",1,1,"20m","0","15SW","sunny+cool","21","rough+swells","9/1",NA,106,-30.8249,30.4884,"RAGGIE",25,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0982",2005,9,30,NA,"09/30","SOUTH","Protea_pinnacles",1,1,NA,NA,NA,NA,NA,NA,NA,NA,91,-30.8434,30.4771,"RAGGIE",7,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0996",2005,11,6,NA,"11/06","NORTH","Protea_pinnacles",1,1,NA,NA,NA,NA,NA,"very rough","2",NA,106,-30.8249,30.4884,"SHH",18,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D0996",2005,11,6,NA,"11/06","NORTH","Protea_pinnacles",1,1,NA,NA,NA,NA,NA,"very rough","2",NA,106,-30.8249,30.4884,"RAGGIE",7,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D0999",2005,11,9,NA,"11/09","NORTH","Protea_pinnacles",1,1,"25m","1","20SW","sunny","23","very bad","8",NA,106,-30.8249,30.4884,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D1001",2005,11,11,NA,"11/11","NORTH","Protea_pinnacles",1,1,"15m","1","18NE","partly + rain","21","okay","8/7",NA,106,-30.8249,30.4884,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D1001",2005,11,11,NA,"11/11","NORTH","Protea_pinnacles",1,1,"15m","1","18NE","partly + rain","21","okay","8/7",NA,106,-30.8249,30.4884,"RAGGIE",2,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D1003",2005,11,12,NA,"11/12","NORTH","Protea_pinnacles",1,1,"7m","2","20NE","partly cloudy","21","choppy-rough","10/710",NA,106,-30.8249,30.4884,"RAGGIE",1,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D1003",2005,11,12,NA,"11/12","NORTH","Protea_pinnacles",1,1,"7m","2","20NE","partly cloudy","21","choppy-rough","10/710",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D1005",2005,11,13,NA,"11/13","SOUTH","Protea_pinnacles",1,1,"20m","2","25NE-30SW","partly cloudy+rain","23","rough","10",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D1006",2005,11,14,NA,"11/14","SOUTH","Protea_pinnacles",1,1,NA,NA,NA,NA,NA,NA,NA,NA,91,-30.8434,30.4771,"SHH",3,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D1007",2005,11,15,NA,"11/15","NORTH","Protea_pinnacles",1,1,"20m","1","10SW-NE-SW","sunny+hot","23","swells","8/7",NA,106,-30.8249,30.4884,"SHH",300,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D1007",2005,11,15,NA,"11/15","NORTH","Protea_pinnacles",1,1,"20m","1","10SW-NE-SW","sunny+hot","23","swells","8/7",NA,106,-30.8249,30.4884,"SANDSHARK",30,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D1019",2005,11,26,NA,"11/26","SOUTH","Protea_pinnacles",1,1,"20m","1","10NE-30SW","cloudy","23","choppy","8/5/8",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D1020",2005,11,27,NA,"11/27","SOUTH","Protea_pinnacles",1,1,"8m","1.3","10SW-15NE","cloudy+rain","23","flat","3/8/8/11",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D1021",2005,11,28,NA,"11/28","SOUTH","Protea_pinnacles",1,1,"15m","1.5","5NE","overcast+sunny","23","flat","2",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D1022",2005,11,30,NA,"11/30","SOUTH","Protea_pinnacles",1,1,"20m","1.5","10NE","sunny","23","flat","3",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D1030",2005,12,9,NA,"12/09","SOUTH","Protea_pinnacles",1,1,"30m","1.5","20SW","cloudy","23","swells","3",NA,91,-30.8434,30.4771,"SANDSHARK",5,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D1031",2005,12,10,NA,"12/10","SOUTH","Protea_pinnacles",1,1,"20m","1","10NE-30SW","sunny+hot","24","rough","8/1/9",NA,91,-30.8434,30.4771,"SHH",50,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D1031",2005,12,10,NA,"12/10","SOUTH","Protea_pinnacles",1,1,"20m","1","10NE-30SW","sunny+hot","24","rough","8/1/9",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",5,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D1032",2005,12,11,NA,"12/11","SOUTH","Protea_pinnacles",1,1,"30m","1","18SW","sunny+cool","24","flat","4",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D1032",2005,12,11,NA,"12/11","SOUTH","Protea_pinnacles",1,1,"30m","1","18SW","sunny+cool","24","flat","4",NA,91,-30.8434,30.4771,"SANDSHARK",20,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D1033",2005,12,13,NA,"12/13","SOUTH","Protea_pinnacles",1,1,"30m","1","8NE","sunny+cool","24","flat","6",NA,91,-30.8434,30.4771,"SANDSHARK",1,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D1034",2005,12,14,NA,"12/14","SOUTH","Protea_pinnacles",1,1,"30-8m","1","18NE","sunny+warm","24","okay","6/3",NA,91,-30.8434,30.4771,"SHH",2,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D1034",2005,12,14,NA,"12/14","SOUTH","Protea_pinnacles",1,1,"30-8m","1","18NE","sunny+warm","24","okay","6/3",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D1036",2005,12,16,NA,"12/16","SOUTH","Protea_pinnacles",1,1,"8m","1.5","5SW","sunny+hot","23","flat","11/10/9/10",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D1036",2005,12,16,NA,"12/16","SOUTH","Protea_pinnacles",1,1,"8m","1.5","5SW","sunny+hot","23","flat","11/10/9/10",NA,91,-30.8434,30.4771,"SANDSHARK",50,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
