"speciesrange","area_km2","perc_in_area","range_in_area","CUR_NME","SPECIES_SCIENTIFIC","type"
168100,4213.73541,0.0116989782550474,1966.59824467346,"Amathole Marine Protected Area","PTEROPLATYTRYGON VIOLACEA","iucn"
70200,4213.73541,0.0135604637559412,951.944555667073,"Amathole Marine Protected Area","RAJA OCELLIFERA","iucn"
203000,4213.73541,0,0,"Amathole Marine Protected Area","RAJA STRAELENI","iucn"
171100,4213.73541,0,0,"Amathole Marine Protected Area","RAJA STRAELINI","iucn"
209000,4213.73541,0,0,"Amathole Marine Protected Area","RAJELLA BARNARDI","iucn"
206500,4213.73541,0.0119103504221371,2459.48736217131,"Amathole Marine Protected Area","RAJELLA CAUDASPINOSA","iucn"
70300,4213.73541,0.0205306994207949,1443.30816928188,"Amathole Marine Protected Area","RAJELLA DISSIMILIS","iucn"
190700,4213.73541,0,0,"Amathole Marine Protected Area","RAJELLA LEOPARDA","iucn"
21200,4213.73541,0,0,"Amathole Marine Protected Area","RAJELLA RAVIDULA","iucn"
5000,4213.73541,0,0,"Amathole Marine Protected Area","RHINA ANCYLOSTOMA","iucn"
729400,4213.73541,0.00577775854848557,4214.29708526537,"Amathole Marine Protected Area","RHINCODON TYPUS","iucn"
6500,4213.73541,0,0,"Amathole Marine Protected Area","RHINOBATOS AUSTINI","iucn"
5000,4213.73541,0,0,"Amathole Marine Protected Area","RHINOBATOS HOLCORHYNCHUS","iucn"
107600,4213.73541,0.0143303268479799,1541.94316884264,"Amathole Marine Protected Area","RHINOCHIMAERA ATLANTICA","iucn"
1700,4213.73541,0,0,"Amathole Marine Protected Area","RHIZOPRIONODON ACUTUS","iucn"
11800,4213.73541,0.0341275130370828,402.704653837577,"Amathole Marine Protected Area","RHYNCHOBATUS DJIDDENSIS","iucn"
265400,4213.73541,0.0158790395074053,4214.29708526537,"Amathole Marine Protected Area","ROSTRORAJA ALBA","iucn"
202000,4213.73541,0.00554259633580677,1119.60445983297,"Amathole Marine Protected Area","SCYLIORHINUS CAPENSIS","iucn"
8900,4213.73541,0.0452477139143345,402.704653837577,"Amathole Marine Protected Area","SCYLLIOGALEUS QUECKETTI","iucn"
35200,4213.73541,0,0,"Amathole Marine Protected Area","SOMNIOSUS ANTARCTICUS","iucn"
66900,4213.73541,0,0,"Amathole Marine Protected Area","SPHYRNA LEWINI","iucn"
86500,4213.73541,0,0,"Amathole Marine Protected Area","SPHYRNA MOKARRAN","iucn"
286900,4213.73541,0.0146890801159476,4214.29708526537,"Amathole Marine Protected Area","SPHYRNA ZYGAENA","iucn"
218400,4213.73541,0.0129017294914439,2817.73772093136,"Amathole Marine Protected Area","SQUALUS ACANTHIAS","iucn"
6600,4213.73541,0,0,"Amathole Marine Protected Area","SQUALUS ACUTIPINNIS","iucn"
118700,4213.73541,0.0100388149705091,1191.60733699943,"Amathole Marine Protected Area","SQUALUS BASSI","iucn"
2100,4213.73541,0,0,"Amathole Marine Protected Area","SQUALUS BLAINVILLE","iucn"
15700,4213.73541,0,0,"Amathole Marine Protected Area","SQUALUS MAHIA","iucn"
172300,4213.73541,0,0,"Amathole Marine Protected Area","SQUALUS MARGARETSMITHAE","iucn"
89400,4213.73541,0.0177467942662943,1586.56340740671,"Amathole Marine Protected Area","SQUATINA AFRICANA","iucn"
127500,4213.73541,0.0330533104726696,4214.29708526537,"Amathole Marine Protected Area","STEGOSTOMA TIGRINUM","iucn"
2500,4213.73541,0,0,"Amathole Marine Protected Area","TAENIURA LYMMA","iucn"
34500,4213.73541,0,0,"Amathole Marine Protected Area","TAENIUROPS MEYENI","iucn"
141300,4213.73541,0,0,"Amathole Marine Protected Area","TETRONARCE COWLEYI","iucn"
122900,4213.73541,0,0,"Amathole Marine Protected Area","TETRONARCE NOBILIANA","iucn"
147200,4213.73541,0.0180775111643406,2661.00964339094,"Amathole Marine Protected Area","TORPEDO FUSCOMACULATA","iucn"
30800,4213.73541,0,0,"Amathole Marine Protected Area","TORPEDO MARMORATA","iucn"
7500,4213.73541,0,0,"Amathole Marine Protected Area","TORPEDO SINUSPERSICI","iucn"
1900,4213.73541,0,0,"Amathole Marine Protected Area","TRIAENODON OBESUS","iucn"
15400,4213.73541,0.0229006166635174,352.669496618168,"Amathole Marine Protected Area","TRIAKIS MEGALOPTERUS","iucn"
56600,4213.73541,0,0,"Amathole Marine Protected Area","UROGYMNUS ASPERRIMUS","iucn"
253800,4213.73541,0.0140619784376967,3568.93012748743,"Amathole Marine Protected Area","ZAMEUS SQUAMULOSUS","iucn"
24400,254.77336,0.00790206021553347,192.810269259017,"Amathole inshore","ACROTERIOBATUS ANNULATUS","iucn"
200,254.77336,0,0,"Amathole inshore","ACROTERIOBATUS BLOCHII","iucn"
7500,254.77336,0,0,"Amathole inshore","ACROTERIOBATUS LEUCOSPILUS","iucn"
46900,254.77336,0.0000139253440201724,0.653098634546085,"Amathole inshore","ACROTERIOBATUS OCELLATUS","iucn"
105000,254.77336,0.00186481227088669,195.805288443102,"Amathole inshore","AETOBATUS OCELLATUS","iucn"
89900,254.77336,0.00217803435420581,195.805288443102,"Amathole inshore","AETOMYLAEUS BOVINUS","iucn"
337400,254.77336,0.000580335768948139,195.805288443102,"Amathole inshore","ALOPIAS PELAGICUS","iucn"
1041600,254.77336,0.000187985107952287,195.805288443102,"Amathole inshore","ALOPIAS SUPERCILIOSUS","iucn"
983500,254.77336,0.000199090278030607,195.805288443102,"Amathole inshore","ALOPIAS VULPINUS","iucn"
207900,254.77336,0,0,"Amathole inshore","AMBLYRAJA HYPERBOREA","iucn"
4300,254.77336,0,0,"Amathole inshore","AMBLYRAJA ROBERTSI","iucn"
1500,254.77336,0,0,"Amathole inshore","ANACANTHOBATIS MARMORATA","iucn"
50500,254.77336,0,0,"Amathole inshore","APRISTURUS MICROPS","iucn"
39200,254.77336,0,0,"Amathole inshore","APRISTURUS SALDANHA","iucn"
55800,254.77336,0,0,"Amathole inshore","BATHYRAJA SMITHII","iucn"
122700,254.77336,0.00159580512178567,195.805288443102,"Amathole inshore","BATHYTOSHIA BREVICAUDATA","iucn"
230400,254.77336,0.000849849342200964,195.805288443102,"Amathole inshore","BATHYTOSHIA LATA","iucn"
173400,254.77336,0.00112921158271685,195.805288443102,"Amathole inshore","CALLORHINCHUS CAPENSIS","iucn"
10600,254.77336,0,0,"Amathole inshore","CARCHARHINUS ALBIMARGINATUS","iucn"
21200,254.77336,0.00354147355608209,75.0792393889403,"Amathole inshore","CARCHARHINUS ALTIMUS","iucn"
3400,254.77336,0,0,"Amathole inshore","CARCHARHINUS AMBOINENSIS","iucn"
85800,254.77336,0.00228211291891727,195.805288443102,"Amathole inshore","CARCHARHINUS BRACHYURUS","iucn"
98000,254.77336,0.00170541443065698,167.130614204384,"Amathole inshore","CARCHARHINUS BREVIPINNA","iucn"
152100,254.77336,0,0,"Amathole inshore","CARCHARHINUS FALCIFORMIS","iucn"
2700,254.77336,0,0,"Amathole inshore","CARCHARHINUS HUMANI","iucn"
76000,254.77336,0.00257638537425134,195.805288443102,"Amathole inshore","CARCHARHINUS LEUCAS","iucn"
18800,254.77336,0.0104151749171863,195.805288443102,"Amathole inshore","CARCHARHINUS LIMBATUS","iucn"
1016500,254.77336,0.000192626943869259,195.805288443102,"Amathole inshore","CARCHARHINUS LONGIMANUS","iucn"
700,254.77336,0,0,"Amathole inshore","CARCHARHINUS MELANOPTERUS","iucn"
290000,254.77336,0.0006751906498038,195.805288443102,"Amathole inshore","CARCHARHINUS OBSCURUS","iucn"
8700,254.77336,0,0,"Amathole inshore","CARCHARHINUS PLUMBEUS","iucn"
3100,254.77336,0,0,"Amathole inshore","CARCHARHINUS SORRAH","iucn"
152600,254.77336,0.0012831277093257,195.805288443102,"Amathole inshore","CARCHARIAS TAURUS","iucn"
1041600,254.77336,0.000187985107952287,195.805288443102,"Amathole inshore","CARCHARODON CARCHARIAS","iucn"
46800,254.77336,0,0,"Amathole inshore","CENTROPHORUS GRANULOSUS","iucn"
17800,254.77336,0,0,"Amathole inshore","CENTROPHORUS MOLUCCENSIS","iucn"
294100,254.77336,0,0,"Amathole inshore","CENTROPHORUS SQUAMOSUS","iucn"
76600,254.77336,0,0,"Amathole inshore","CENTROPHORUS UYATO","iucn"
118800,254.77336,0,0,"Amathole inshore","CENTROSCYLLIUM FABRICII","iucn"
112900,254.77336,0,0,"Amathole inshore","CENTROSCYMNUS COELOLEPIS","iucn"
101900,254.77336,0,0,"Amathole inshore","CENTROSCYMNUS OWSTONII","iucn"
126000,254.77336,0,0,"Amathole inshore","CENTROSELACHUS CREPIDATER","iucn"
2500,254.77336,0,0,"Amathole inshore","CEPHALOSCYLLIUM SUFFLANS","iucn"
568100,254.77336,0,0,"Amathole inshore","CETORHINUS MAXIMUS","iucn"
12400,254.77336,0,0,"Amathole inshore","CHIMAERA NOTAFRICANA","iucn"
43300,254.77336,0,0,"Amathole inshore","CHLAMYDOSELACHUS AFRICANA","iucn"
56800,254.77336,0.000707083790414524,40.162359295545,"Amathole inshore","CIRRHIGALEUS ASPER","iucn"
17500,254.77336,0,0,"Amathole inshore","CRURIRAJA DURBANENSIS","iucn"
185100,254.77336,0,0,"Amathole inshore","CRURIRAJA HULLEYI","iucn"
10100,254.77336,0,0,"Amathole inshore","CRURIRAJA PARCOMACULATA","iucn"
104300,254.77336,0,0,"Amathole inshore","DALATIAS LICHA","iucn"
45000,254.77336,0.00435122863206893,195.805288443102,"Amathole inshore","DASYATIS CHRYSONOTA","iucn"
246700,254.77336,0.00050755369627386,125.213496870761,"Amathole inshore","DEANIA CALCEA","iucn"
13100,254.77336,0,0,"Amathole inshore","DEANIA PROFUNDORUM","iucn"
400,254.77336,0,0,"Amathole inshore","DEANIA QUADRISPINOSA","iucn"
2800,254.77336,0,0,"Amathole inshore","DIPTURUS CAMPBELLI","iucn"
128100,254.77336,0,0,"Amathole inshore","DIPTURUS DOUTREI","iucn"
4800,254.77336,0,0,"Amathole inshore","DIPTURUS LANCEOROSTRATUS","iucn"
183700,254.77336,0,0,"Amathole inshore","DIPTURUS PULLOPUNCTATUS","iucn"
231700,254.77336,0.000182229486238879,42.2225719615483,"Amathole inshore","DIPTURUS SPRINGERI","iucn"
3700,254.77336,0,0,"Amathole inshore","DIPTURUS STENORHYNCHUS","iucn"
246500,254.77336,0.000794341940945647,195.805288443102,"Amathole inshore","ECHINORHINUS BRUCUS","iucn"
700,254.77336,0,0,"Amathole inshore","ELECTROLUX ADDISONI","iucn"
800,254.77336,0,0,"Amathole inshore","ERIDACNIS SINUANS","iucn"
240900,254.77336,0,0,"Amathole inshore","ETMOPTERUS BIGELOWI","iucn"
71200,254.77336,0,0,"Amathole inshore","ETMOPTERUS COMPAGNOI","iucn"
441700,254.77336,0.000443299272001589,195.805288443102,"Amathole inshore","ETMOPTERUS LUCIFER","iucn"
276500,254.77336,0.000708156558564564,195.805288443102,"Amathole inshore","ETMOPTERUS PUSILLUS","iucn"
91400,254.77336,0,0,"Amathole inshore","ETMOPTERUS SCULPTUS","iucn"
5500,254.77336,0,0,"Amathole inshore","ETMOPTERUS SENTOSUS","iucn"
47500,254.77336,0,0,"Amathole inshore","ETMOPTERUS VIATOR","iucn"
104000,254.77336,0,0,"Amathole inshore","EUPROTOMICROIDES ZANTEDESCHIA","iucn"
197700,254.77336,0,0,"Amathole inshore","EUPROTOMICRUS BISPINATUS","iucn"
137800,254.77336,0.0014209382325334,195.805288443102,"Amathole inshore","GALEOCERDO CUVIER","iucn"
209600,254.77336,0.00020051631416936,42.0282194498979,"Amathole inshore","GALEORHINUS GALEUS","iucn"
32700,254.77336,0,0,"Amathole inshore","GALEUS POLLI","iucn"
26700,254.77336,0.0072213583992141,192.810269259017,"Amathole inshore","GYMNURA NATALENSIS","iucn"
9500,254.77336,0,0,"Amathole inshore","HALAELURUS LINEATUS","iucn"
68200,254.77336,0.00287104528508947,195.805288443102,"Amathole inshore","HALAELURUS NATALENSIS","iucn"
60800,254.77336,0,0,"Amathole inshore","HAPLOBLEPHARUS EDWARDSII","iucn"
4100,254.77336,0.0359506871369172,147.39781726136,"Amathole inshore","HAPLOBLEPHARUS FUSCUS","iucn"
4800,254.77336,0.0233583833948076,112.120240295077,"Amathole inshore","HAPLOBLEPHARUS KISTNASAMYI","iucn"
7200,254.77336,0,0,"Amathole inshore","HAPLOBLEPHARUS PICTUS","iucn"
36400,254.77336,0,0,"Amathole inshore","HARRIOTTA RALEIGHANA","iucn"
49000,254.77336,0,0,"Amathole inshore","HEMIPRISTIS ELONGATA","iucn"
177600,254.77336,0.0011025072547472,195.805288443102,"Amathole inshore","HEPTRANCHIAS PERLO","iucn"
11000,254.77336,0.0041877773301996,46.0655506321956,"Amathole inshore","HETERODONTUS RAMALHEIRA","iucn"
11600,254.77336,0.0000563016064263866,0.653098634546085,"Amathole inshore","HETERONARCE GARMANI","iucn"
143100,254.77336,0,0,"Amathole inshore","HETEROSCYMNOIDES MARLEYI","iucn"
263900,254.77336,0.000741967747037143,195.805288443102,"Amathole inshore","HEXANCHUS GRISEUS","iucn"
6900,254.77336,0,0,"Amathole inshore","HEXANCHUS NAKAMURAI","iucn"
325900,254.77336,0.000600814017929126,195.805288443102,"Amathole inshore","HEXATRYGON BICKELLI","iucn"
5700,254.77336,0.0331180593117059,188.772938076724,"Amathole inshore","HIMANTURA UARNAK","iucn"
600,254.77336,0,0,"Amathole inshore","HOLOALAELURUS PUNCTATUS","iucn"
10200,254.77336,0,0,"Amathole inshore","HOLOHALAELURUS FAVUS","iucn"
600,254.77336,0,0,"Amathole inshore","HOLOHALAELURUS PUNCTATUS","iucn"
247100,254.77336,0.000329977661314839,81.5374801108968,"Amathole inshore","HOLOHALAELURUS REGANI","iucn"
120500,254.77336,0,0,"Amathole inshore","HYDROLAGUS AFFINIS","iucn"
32900,254.77336,0,0,"Amathole inshore","HYDROLAGUS AFRICANUS","iucn"
99900,254.77336,0.00196001289732835,195.805288443102,"Amathole inshore","HYPOGALEUS HYUGAENSIS","iucn"
857200,254.77336,0.000228424274898626,195.805288443102,"Amathole inshore","ISURUS OXYRINCHUS","iucn"
1002600,254.77336,0.000195297514904351,195.805288443102,"Amathole inshore","ISURUS PAUCUS","iucn"
999100,254.77336,0.000195981671947855,195.805288443102,"Amathole inshore","LAMNA NASUS","iucn"
8500,254.77336,0,0,"Amathole inshore","LEUCORAJA COMPAGNOI","iucn"
187000,254.77336,0.0000045318243112113,0.847451146196514,"Amathole inshore","LEUCORAJA WALLACEI","iucn"
300,254.77336,0,0,"Amathole inshore","LOXODON MACRORHINUS","iucn"
31700,254.77336,0,0,"Amathole inshore","MALACORAJA SPINACIDERMIS","iucn"
1041600,254.77336,0.000187985107952287,195.805288443102,"Amathole inshore","MEGACHASMA PELAGIOS","iucn"
304400,254.77336,0.000643249962033844,195.805288443102,"Amathole inshore","MITSUKURINA OWSTONI","iucn"
222300,254.77336,0.000178170534912287,39.6073099110014,"Amathole inshore","MOBULA ALFREDI","iucn"
199500,254.77336,0,0,"Amathole inshore","MOBULA BIROSTRIS","iucn"
131200,254.77336,0,0,"Amathole inshore","MOBULA EREGOODOO","iucn"
226800,254.77336,0,0,"Amathole inshore","MOBULA KUHLII","iucn"
290000,254.77336,0,0,"Amathole inshore","MOBULA MOBULAR","iucn"
1041600,254.77336,0.000187985107952287,195.805288443102,"Amathole inshore","MOBULA TARAPACANA","iucn"
1041600,254.77336,0.000187985107952287,195.805288443102,"Amathole inshore","MOBULA THURSTONI","iucn"
14500,254.77336,0.00562327449040668,81.5374801108968,"Amathole inshore","MUSTELUS MOSIS","iucn"
192300,254.77336,0.00101822822903329,195.805288443102,"Amathole inshore","MUSTELUS MUSTELUS","iucn"
205800,254.77336,0.000951434832085044,195.805288443102,"Amathole inshore","MUSTELUS PALUMBES","iucn"
175300,254.77336,0.00111697255244211,195.805288443102,"Amathole inshore","MYLIOBATIS AQUILA","iucn"
86900,254.77336,0.00225322541361452,195.805288443102,"Amathole inshore","NARKE CAPENSIS","iucn"
6100,254.77336,0.0312984436253452,190.920506114606,"Amathole inshore","NEBRIUS FERRUGINEUS","iucn"
32600,254.77336,0,0,"Amathole inshore","NEGAPRION ACUTIDENS","iucn"
109800,254.77336,0,0,"Amathole inshore","NEORAJA STEHMANNI","iucn"
175200,254.77336,0.00111761009385332,195.805288443102,"Amathole inshore","NOTORYNCHUS CEPEDIANUS","iucn"
77800,254.77336,0.0013875769176592,107.953484193886,"Amathole inshore","ODONTASPIS FEROX","iucn"
125000,254.77336,0,0,"Amathole inshore","OXYNOTUS CENTRINA","iucn"
44100,254.77336,0,0,"Amathole inshore","PATEOBATIS JENKINSII","iucn"
118800,254.77336,0.00129535497566253,153.888171108709,"Amathole inshore","PLIOTREMA WARRENI","iucn"
42200,254.77336,0.0046399357450972,195.805288443102,"Amathole inshore","PORODERMA AFRICANUM","iucn"
115400,254.77336,0.00169675293278251,195.805288443102,"Amathole inshore","PORODERMA PANTHERINUM","iucn"
1041600,254.77336,0.000187985107952287,195.805288443102,"Amathole inshore","PRIONACE GLAUCA","iucn"
6000,254.77336,0,0,"Amathole inshore","PRISTIS PRISTIS","iucn"
6300,254.77336,0,0,"Amathole inshore","PRISTIS ZIJSRON","iucn"
274600,254.77336,0,0,"Amathole inshore","PSEUDOCARCHARIAS KAMOHARAI","iucn"
168100,254.77336,0,0,"Amathole inshore","PTEROPLATYTRYGON VIOLACEA","iucn"
70200,254.77336,0.00000930339935250833,0.653098634546085,"Amathole inshore","RAJA OCELLIFERA","iucn"
203000,254.77336,0,0,"Amathole inshore","RAJA STRAELENI","iucn"
171100,254.77336,0,0,"Amathole inshore","RAJA STRAELINI","iucn"
209000,254.77336,0,0,"Amathole inshore","RAJELLA BARNARDI","iucn"
206500,254.77336,0,0,"Amathole inshore","RAJELLA CAUDASPINOSA","iucn"
70300,254.77336,0,0,"Amathole inshore","RAJELLA DISSIMILIS","iucn"
190700,254.77336,0,0,"Amathole inshore","RAJELLA LEOPARDA","iucn"
21200,254.77336,0,0,"Amathole inshore","RAJELLA RAVIDULA","iucn"
5000,254.77336,0,0,"Amathole inshore","RHINA ANCYLOSTOMA","iucn"
729400,254.77336,0.00026844706394722,195.805288443102,"Amathole inshore","RHINCODON TYPUS","iucn"
6500,254.77336,0,0,"Amathole inshore","RHINOBATOS AUSTINI","iucn"
5000,254.77336,0,0,"Amathole inshore","RHINOBATOS HOLCORHYNCHUS","iucn"
107600,254.77336,0,0,"Amathole inshore","RHINOCHIMAERA ATLANTICA","iucn"
1700,254.77336,0,0,"Amathole inshore","RHIZOPRIONODON ACUTUS","iucn"
11800,254.77336,0.0163398533270353,192.810269259017,"Amathole inshore","RHYNCHOBATUS DJIDDENSIS","iucn"
265400,254.77336,0.000737774259393753,195.805288443102,"Amathole inshore","ROSTRORAJA ALBA","iucn"
202000,254.77336,0,0,"Amathole inshore","SCYLIORHINUS CAPENSIS","iucn"
8900,254.77336,0.0216640751976423,192.810269259017,"Amathole inshore","SCYLLIOGALEUS QUECKETTI","iucn"
35200,254.77336,0,0,"Amathole inshore","SOMNIOSUS ANTARCTICUS","iucn"
66900,254.77336,0,0,"Amathole inshore","SPHYRNA LEWINI","iucn"
86500,254.77336,0,0,"Amathole inshore","SPHYRNA MOKARRAN","iucn"
286900,254.77336,0.00068248619185466,195.805288443102,"Amathole inshore","SPHYRNA ZYGAENA","iucn"
218400,254.77336,0.000896544361003215,195.805288443102,"Amathole inshore","SQUALUS ACANTHIAS","iucn"
6600,254.77336,0,0,"Amathole inshore","SQUALUS ACUTIPINNIS","iucn"
118700,254.77336,0,0,"Amathole inshore","SQUALUS BASSI","iucn"
2100,254.77336,0,0,"Amathole inshore","SQUALUS BLAINVILLE","iucn"
15700,254.77336,0,0,"Amathole inshore","SQUALUS MAHIA","iucn"
172300,254.77336,0,0,"Amathole inshore","SQUALUS MARGARETSMITHAE","iucn"
89400,254.77336,0.00169607942903034,151.629500955312,"Amathole inshore","SQUATINA AFRICANA","iucn"
127500,254.77336,0.00153572775249492,195.805288443102,"Amathole inshore","STEGOSTOMA TIGRINUM","iucn"
2500,254.77336,0,0,"Amathole inshore","TAENIURA LYMMA","iucn"
34500,254.77336,0,0,"Amathole inshore","TAENIUROPS MEYENI","iucn"
141300,254.77336,0,0,"Amathole inshore","TETRONARCE COWLEYI","iucn"
122900,254.77336,0,0,"Amathole inshore","TETRONARCE NOBILIANA","iucn"
147200,254.77336,0.00133019897040151,195.805288443102,"Amathole inshore","TORPEDO FUSCOMACULATA","iucn"
30800,254.77336,0,0,"Amathole inshore","TORPEDO MARMORATA","iucn"
7500,254.77336,0,0,"Amathole inshore","TORPEDO SINUSPERSICI","iucn"
1900,254.77336,0,0,"Amathole inshore","TRIAENODON OBESUS","iucn"
15400,254.77336,0.0125201473544816,192.810269259017,"Amathole inshore","TRIAKIS MEGALOPTERUS","iucn"
56600,254.77336,0,0,"Amathole inshore","UROGYMNUS ASPERRIMUS","iucn"
253800,254.77336,0.000771494438310095,195.805288443102,"Amathole inshore","ZAMEUS SQUAMULOSUS","iucn"
24400,92.4872,0,0,"Benguela Muds Marine Protected Area","ACROTERIOBATUS ANNULATUS","iucn"
200,92.4872,0,0,"Benguela Muds Marine Protected Area","ACROTERIOBATUS BLOCHII","iucn"
7500,92.4872,0,0,"Benguela Muds Marine Protected Area","ACROTERIOBATUS LEUCOSPILUS","iucn"
46900,92.4872,0,0,"Benguela Muds Marine Protected Area","ACROTERIOBATUS OCELLATUS","iucn"
105000,92.4872,0,0,"Benguela Muds Marine Protected Area","AETOBATUS OCELLATUS","iucn"
89900,92.4872,0,0,"Benguela Muds Marine Protected Area","AETOMYLAEUS BOVINUS","iucn"
337400,92.4872,0,0,"Benguela Muds Marine Protected Area","ALOPIAS PELAGICUS","iucn"
1041600,92.4872,0.0000888449118281023,92.5408601601514,"Benguela Muds Marine Protected Area","ALOPIAS SUPERCILIOSUS","iucn"
983500,92.4872,0.0000940934012812927,92.5408601601514,"Benguela Muds Marine Protected Area","ALOPIAS VULPINUS","iucn"
207900,92.4872,0.000445121982492311,92.5408601601514,"Benguela Muds Marine Protected Area","AMBLYRAJA HYPERBOREA","iucn"
4300,92.4872,0,0,"Benguela Muds Marine Protected Area","AMBLYRAJA ROBERTSI","iucn"
1500,92.4872,0,0,"Benguela Muds Marine Protected Area","ANACANTHOBATIS MARMORATA","iucn"
